时间,鸿旺,欧伦
2026-08-04 00:00:00,0.0,0.0
2026-08-04 00:15:00,0.0,0.0
2026-08-04 00:30:00,0.0,0.0
2026-08-04 00:45:00,0.0,0.0
2026-08-04 01:00:00,0.0,0.0
2026-08-04 01:15:00,0.0,0.0
2026-08-04 01:30:00,0.0,0.0
2026-08-04 01:45:00,0.0,0.0
2026-08-04 02:00:00,0.0,0.0
2026-08-04 02:15:00,0.0,0.0
2026-08-04 02:30:00,0.0,0.0
2026-08-04 02:45:00,0.0,0.0
2026-08-04 03:00:00,0.0,0.0
2026-08-04 03:15:00,0.0,0.0
2026-08-04 03:30:00,0.0,0.0
2026-08-04 03:45:00,0.0,0.0
2026-08-04 04:00:00,0.0,0.0
2026-08-04 04:15:00,0.0,0.0
2026-08-04 04:30:00,0.0,0.0
2026-08-04 04:45:00,0.0,0.0
2026-08-04 05:00:00,0.00028,0.00015
2026-08-04 05:15:00,0.00188,0.00217
2026-08-04 05:30:00,0.00843,0.01061
2026-08-04 05:45:00,0.02874,0.03389
2026-08-04 06:00:00,0.06869,0.07414
2026-08-04 06:15:00,0.09037,0.08421
2026-08-04 06:30:00,0.0782,0.07019
2026-08-04 06:45:00,0.05376,0.05619
2026-08-04 07:00:00,0.05649,0.06066
2026-08-04 07:15:00,0.09864,0.112
2026-08-04 07:30:00,0.16582,0.22248
2026-08-04 07:45:00,0.15357,0.15619
2026-08-04 08:00:00,0.50708,0.5226
2026-08-04 08:15:00,0.55491,0.55859
2026-08-04 08:30:00,0.72139,0.71449
2026-08-04 08:45:00,0.72257,0.64405
2026-08-04 09:00:00,0.72041,0.76769
2026-08-04 09:15:00,0.35576,0.84068
2026-08-04 09:30:00,0.62513,0.40605
2026-08-04 09:45:00,1.04977,1.05334
2026-08-04 10:00:00,1.06038,1.05711
2026-08-04 10:15:00,1.06584,1.05576
2026-08-04 10:30:00,1.07829,1.06331
2026-08-04 10:45:00,1.10534,1.1094
2026-08-04 11:00:00,1.12473,1.12768
2026-08-04 11:15:00,1.15237,1.14164
2026-08-04 11:30:00,1.04403,1.03175
2026-08-04 11:45:00,1.12176,1.14626
2026-08-04 12:00:00,1.161,1.14903
2026-08-04 12:15:00,1.15311,1.13279
2026-08-04 12:30:00,1.13568,1.09718
2026-08-04 12:45:00,1.11621,1.0992
2026-08-04 13:00:00,1.10554,1.06597
2026-08-04 13:15:00,1.0793,1.04459
2026-08-04 13:30:00,1.04161,1.02251
2026-08-04 13:45:00,0.98391,0.96953
2026-08-04 14:00:00,0.99049,0.96546
2026-08-04 14:15:00,0.94772,0.89071
2026-08-04 14:30:00,0.77784,0.63169
2026-08-04 14:45:00,0.75729,0.50246
2026-08-04 15:00:00,0.83271,0.68206
2026-08-04 15:15:00,0.77756,0.77623
2026-08-04 15:30:00,0.71812,0.723
2026-08-04 15:45:00,0.68336,0.70183
2026-08-04 16:00:00,0.62612,0.6294
2026-08-04 16:15:00,0.46881,0.44175
2026-08-04 16:30:00,0.31885,0.32237
2026-08-04 16:45:00,0.12162,0.13582
2026-08-04 17:00:00,0.09361,0.09631
2026-08-04 17:15:00,0.13582,0.13938
2026-08-04 17:30:00,0.12903,0.13601
2026-08-04 17:45:00,0.11825,0.12303
2026-08-04 18:00:00,0.10277,0.10965
2026-08-04 18:15:00,0.06857,0.07439
2026-08-04 18:30:00,0.04205,0.04602
2026-08-04 18:45:00,0.01877,0.02016
2026-08-04 19:00:00,0.00828,0.00883
2026-08-04 19:15:00,0.00022,0.00024
2026-08-04 19:30:00,0.00022,0.00024
2026-08-04 19:45:00,0.00015,0.0
2026-08-04 20:00:00,7e-05,0.0
2026-08-04 20:15:00,0.0,0.0
2026-08-04 20:30:00,0.0,0.0
2026-08-04 20:45:00,0.0,0.0
2026-08-04 21:00:00,0.0,0.0
2026-08-04 21:15:00,0.0,0.0
2026-08-04 21:30:00,0.0,0.0
2026-08-04 21:45:00,0.0,0.0
2026-08-04 22:00:00,0.0,0.0
2026-08-04 22:15:00,0.0,0.0
2026-08-04 22:30:00,0.0,0.0
2026-08-04 22:45:00,0.0,0.0
2026-08-04 23:00:00,0.0,0.0
2026-08-04 23:15:00,0.0,0.0
2026-08-04 23:30:00,0.0,0.0
2026-08-04 23:45:00,,
